module	contig_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings
M00004	T1_UBT_000000020667	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033 K01783 (K01807,K01808) K00615 K00616 (K01810,K06859,K13810,K15916)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01807	17569	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00007	T1_UBT_000000020667	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K00615 (K00616,K13810) K01783 (K01807,K01808)"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01807	17569	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00580	T1_UBT_000000020667	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K08094 (K08093,K13812),K13831) K01807"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K01807	17569	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00165	T1_UBT_000000020667	Reductive pentose phosphate cycle (Calvin cycle)	Pathway modules	Energy metabolism	Carbon fixation	"K00855 (K01601-K01602) K00927 (K05298,K00150,K00134) (K01623,K01624) (K03841,K02446,K11532,K01086) K00615 (K01623,K01624) (K01100,K11532,K01086) K00615 (K01807,K01808)"	0.09090909090909091	False	0.09090909090909091	False	NA	No enzymes unique to module	NA	K01807	17569	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00167	T1_UBT_000000020667	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	Pathway modules	Energy metabolism	Carbon fixation	"(K01623,K01624) (K03841,K02446,K11532,K01086) K00615 (K01623,K01624) (K01100,K11532,K01086) K00615 (K01807,K01808)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01807	17569	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00083	T1_UBT_000000020667	Fatty acid biosynthesis, elongation	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K00665,(K00667 K00668),K11533,((K00647,K09458) K00059 (K02372,K01716,K16363) (K00208,K02371,K10780,K00209))"	0.0	False	0.25	False	1.0	K02371	1	K02371	17613	None
M00118	T1_UBT_000000020667	Glutathione biosynthesis, glutamate => glutathione	Pathway modules	Amino acid metabolism	Other amino acid metabolism	"(K11204+K11205,K01919) (K21456,K01920)"	0.5	False	0.5	False	1.0	K01919	1	K01919	17629	None
M00117	T1_UBT_000000020667	Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K03181,K18240) K03179 (K03182+K03186) K18800 K00568 K03185 K03183 (K03184,K06134) K00568"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K03183	17585	K03183 is present in multiple modules: M00117/M00116
M00116	T1_UBT_000000020667	Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K02552 K02551 K08680 K02549 K01911 K01661 K19222 K02548 K03183"	0.5555555555555556	False	0.5555555555555556	False	1.0	K02548	1	K01661,K01911,K02548,K03183,K19222	17582,17581,17641,17585,17583	K19222 is present in multiple modules: M00116/M00932,K01661 is present in multiple modules: M00116/M00932,K01911 is present in multiple modules: M00116/M00932,K03183 is present in multiple modules: M00117/M00116
M00932	T1_UBT_000000020667	Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K02552 K02551 K08680 K02549,K14759) (K01911,K14760) K01661 (K19222,K12073) K23094 K17872 K23095"	0.42857142857142855	False	0.42857142857142855	False	NA	No enzymes unique to module	NA	K01661,K01911,K19222	17582,17581,17583	K19222 is present in multiple modules: M00116/M00932,K01661 is present in multiple modules: M00116/M00932,K01911 is present in multiple modules: M00116/M00932
M00726	T1_UBT_000000020667	Cationic antimicrobial peptide (CAMP) resistance, lysyl-phosphatidylglycerol (L-PG) synthase MprF	Signature modules	Gene set	Drug resistance	"K19077 K19078 K14205"	0.3333333333333333	False	0.3333333333333333	False	1.0	K14205	1	K14205	17635	None
M00700	T1_UBT_000000020667	Multidrug resistance, efflux pump AbcA	Signature modules	Gene set	Drug resistance	"(K18906,K18907) K18104"	0.5	False	0.5	False	1.0	K18104	1	K18104	17655	None
M00611	T1_UBT_000000020667	Oxygenic photosynthesis in plants and cyanobacteria	Signature modules	Module set	Metabolic capacity	"(M00161,M00163) M00165"	0.0	False	0.045454545454545456	False	NA	No enzymes unique to module	NA	K01807	17569	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00612	T1_UBT_000000020667	Anoxygenic photosynthesis in purple bacteria	Signature modules	Module set	Metabolic capacity	"M00597 M00165"	0.0	False	0.045454545454545456	False	NA	No enzymes unique to module	NA	K01807	17569	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00532	T1_UBT_000000010572	Photorespiration	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K01601-K01602) K19269 K11517 K03781 K14272 K00600 K00830 (K15893,K15919) K15918 K00281+K00605+K00382+K02437"	0.1	False	0.1	False	NA	No enzymes unique to module	NA	K00600	7652	K00600 is present in multiple modules: M00532/M00346/M00140/M00141
M00346	T1_UBT_000000010572	Formaldehyde assimilation, serine pathway	Pathway modules	Energy metabolism	Methane metabolism	"K00600 K00830 K00018 K11529 K01689 K01595 K00024 K08692+K14067 K08691"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K00600	7652	K00600 is present in multiple modules: M00532/M00346/M00140/M00141
M00140	T1_UBT_000000010572	C1-unit interconversion, prokaryotes	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00600 (K01491,(K00300 K01500)) K01938"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00600	7652	K00600 is present in multiple modules: M00532/M00346/M00140/M00141
M00141	T1_UBT_000000010572	C1-unit interconversion, eukaryotes	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00600 (K00288,(K13403 K13402))"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00600	7652	K00600 is present in multiple modules: M00532/M00346/M00140/M00141
M00415	T1_UBT_000000011665	Fatty acid elongation in endoplasmic reticulum	Pathway modules	Lipid metabolism	Fatty acid metabolism	"(K10247,K10205,K10248,K10249,K10244,K10203,K10250,K15397,K10245,K10246) K10251 K10703 K10258"	0.25	False	0.25	False	1.0	K15397	1	K15397	16038	None
M00089	T1_UBT_000000000689	Triacylglycerol biosynthesis	Pathway modules	Lipid metabolism	Lipid metabolism	"(K00629,K13506,K13507,K00630,K13508) (K00655,K13509,K13523,K19007,K13513,K13517,K13519,K14674,K22831) (K01080,K15728,K18693) (K11155,K11160,K14456,K22848,K22849)"	0.25	False	0.25	False	1.0	K00655	1	K00655	18522	None
M00001	T1_UBT_000000007030	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K00873	6156	K00873 is present in multiple modules: M00001/M00002
M00002	T1_UBT_000000007030	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00873	6156	K00873 is present in multiple modules: M00001/M00002
M00114	T1_UBT_000000018112	Ascorbate biosynthesis, plants, fructose-6P => ascorbate	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01809 K17497 K00966 K10046 K14190 K10047 K17744 K00225"	0.125	False	0.125	False	1.0	K01809	2	K01809,K01809	33738,33739	None
M00532	T1_UBT_000000018112	Photorespiration	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K01601-K01602) K19269 K11517 K03781 K14272 K00600 K00830 (K15893,K15919) K15918 K00281+K00605+K00382+K02437"	0.1	False	0.1	False	NA	No enzymes unique to module	NA	K00600	33725	K00600 is present in multiple modules: M00532/M00346/M00140/M00141
M00346	T1_UBT_000000018112	Formaldehyde assimilation, serine pathway	Pathway modules	Energy metabolism	Methane metabolism	"K00600 K00830 K00018 K11529 K01689 K01595 K00024 K08692+K14067 K08691"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K00600	33725	K00600 is present in multiple modules: M00532/M00346/M00140/M00141
M00157	T1_UBT_000000018112	F-type ATPase, prokaryotes and chloroplasts	Pathway modules	Energy metabolism	ATP synthesis	"K02111+K02112+K02113+K02114+K02115+K02108+K02109+K02110"	0.0	False	0.25	False	1.0	K02108,K02110	1,1	K02108,K02110	33721,33720	None
M00140	T1_UBT_000000018112	C1-unit interconversion, prokaryotes	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00600 (K01491,(K00300 K01500)) K01938"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00600	33725	K00600 is present in multiple modules: M00532/M00346/M00140/M00141
M00141	T1_UBT_000000018112	C1-unit interconversion, eukaryotes	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00600 (K00288,(K13403 K13402))"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00600	33725	K00600 is present in multiple modules: M00532/M00346/M00140/M00141
M00415	T1_UBT_000000027064	Fatty acid elongation in endoplasmic reticulum	Pathway modules	Lipid metabolism	Fatty acid metabolism	"(K10247,K10205,K10248,K10249,K10244,K10203,K10250,K15397,K10245,K10246) K10251 K10703 K10258"	0.25	False	0.25	False	1.0	K15397	1	K15397	2633	None
M00089	T1_UBT_000000010411	Triacylglycerol biosynthesis	Pathway modules	Lipid metabolism	Lipid metabolism	"(K00629,K13506,K13507,K00630,K13508) (K00655,K13509,K13523,K19007,K13513,K13517,K13519,K14674,K22831) (K01080,K15728,K18693) (K11155,K11160,K14456,K22848,K22849)"	0.25	False	0.25	False	1.0	K13508	1	K13508	19978	None
M00143	T1_UBT_000000024089	NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria	Pathway modules	Energy metabolism	ATP synthesis	"K03934+K03935+K03936+K03937+K03938+K03939+K03940+K03941+K03942+K03943-K03944"	0.0	False	0.1	False	1.0	K03936	1	K03936	19010	None
M00001	T1_UBT_000000012714	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01803	35116	K01803 is present in multiple modules: M00001/M00002/M00003
M00002	T1_UBT_000000012714	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01803	35116	K01803 is present in multiple modules: M00001/M00002/M00003
M00003	T1_UBT_000000012714	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) K01689 (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01803	35116	K01803 is present in multiple modules: M00001/M00002/M00003
M00014	T1_UBT_000000007770	Glucuronate pathway (uronate pathway)	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K00012 ((K12447 K16190),(K00699 (K01195,K14756))) K00002 K13247 -- K03331 (K05351,K00008) K00854"	0.125	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K00012	19321	'--' steps are assumed incomplete,K00012 is present in multiple modules: M00014/M00129
M00129	T1_UBT_000000007770	Ascorbate biosynthesis, animals, glucose-1P => ascorbate	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K00963 K00012 K00699 K01195 K00002 K01053 K00103"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00012	19321	K00012 is present in multiple modules: M00014/M00129
M00855	T1_UBT_000000026799	Glycogen degradation, glycogen => glucose-6P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00688,K16153) (K01196,((K00705,K22451) (K02438,K01200))) (K15779,K01835,K15778)"	0.3333333333333333	False	0.3333333333333333	False	1.0	K00688	1	K00688	25355	None
M00048	T1_UBT_000000002948	De novo purine biosynthesis, PRPP + glutamine => IMP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K00764 (K01945,K11787,K11788,K13713) (K00601,K11175,K08289,K11787,K01492) (K01952,(K23269+K23264+K23265),(K23270+K23265)) (K01933,K11787,K11788 (K01587,K11808,K01589 K01588)) (K01923,K01587,K13713) K01756 (K00602,(K01492,K06863 K11176))"	0.125	False	0.125	False	1.0	K00764	1	K00764	4764	None
M00009	T1_UBT_000000003983	Citrate cycle (TCA cycle, Krebs cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01647,K05942) (K01681,K01682) (K00031,K00030) ((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K01679	14661	K01679 is present in multiple modules: M00009/M00011/M00173/M00376/M00613/M00614
M00011	T1_UBT_000000003983	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01679	14661	K01679 is present in multiple modules: M00009/M00011/M00173/M00376/M00613/M00614
M00173	T1_UBT_000000003983	Reductive citrate cycle (Arnon-Buchanan cycle)	Pathway modules	Energy metabolism	Carbon fixation	"(K00169+K00170+K00171+K00172,K03737) ((K01007,K01006) K01595,K01959+K01960,K01958) K00024 (K01676,K01679,K01677+K01678) (K00239+K00240-K00241-K00242,K00244+K00245-K00246-K00247,K18556+K18557+K18558+K18559+K18560) (K01902+K01903) (K00174+K00175-K00177-K00176) K00031 (K01681,K01682) (K15230+K15231,K15232+K15233 K15234)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01679,K01958	14661,14665	K01958 is present in multiple modules: M00173/M00614,K01679 is present in multiple modules: M00009/M00011/M00173/M00376/M00613/M00614
M00376	T1_UBT_000000003983	3-Hydroxypropionate bi-cycle	Pathway modules	Energy metabolism	Carbon fixation	"(K02160+K01961+K01962+K01963) K14468 K14469 K15052 K05606 (K01847,K01848+K01849) (K14471+K14472) (K00239+K00240+K00241) K01679 K08691 K14449 K14470 K09709"	0.07692307692307693	False	0.07692307692307693	False	NA	No enzymes unique to module	NA	K01679	14661	K01679 is present in multiple modules: M00009/M00011/M00173/M00376/M00613/M00614
M00609	T1_UBT_000000003983	Cysteine biosynthesis, methionine => cysteine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K17462 K01243 K07173 K17216 K17217"	0.16666666666666666	False	0.16666666666666666	False	1.0	K07173	1	K07173	14670	None
M00017	T1_UBT_000000003983	Methionine biosynthesis, aspartate => homoserine => methionine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"(K00928,K12524,K12525) K00133 (K00003,K12524,K12525) (K00651,K00641) K01739 (K01760,K14155) (K00548,K24042,K00549)"	0.2857142857142857	False	0.2857142857142857	False	1.0	K00549,K01760	1,1	K00549,K01760	14668,14667	None
M00115	T1_UBT_000000003983	NAD biosynthesis, aspartate => quinolinate => NAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00278,K06989) K03517 K00767 (K00969,K06210) (K01916,K01950)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01916	14656	K01916 is present in multiple modules: M00115/M00912
M00912	T1_UBT_000000003983	NAD biosynthesis, tryptophan => quinolinate => NAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00453,K00463) (K01432,K14263,K07130) K00486 K01556 K00452 K00767 (K00969,K06210) (K01916,K01950)"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K01916	14656	K01916 is present in multiple modules: M00115/M00912
M00613	T1_UBT_000000003983	Anoxygenic photosynthesis in green nonsulfur bacteria	Signature modules	Module set	Metabolic capacity	"M00597 M00376"	0.0	False	0.038461538461538464	False	NA	No enzymes unique to module	NA	K01679	14661	K01679 is present in multiple modules: M00009/M00011/M00173/M00376/M00613/M00614
M00614	T1_UBT_000000003983	Anoxygenic photosynthesis in green sulfur bacteria	Signature modules	Module set	Metabolic capacity	"M00598 M00173"	0.0	False	0.1	False	NA	No enzymes unique to module	NA	K01679,K01958	14661,14665	K01958 is present in multiple modules: M00173/M00614,K01679 is present in multiple modules: M00009/M00011/M00173/M00376/M00613/M00614
M00176	T1_UBT_000000000948	Assimilatory sulfate reduction, sulfate => H2S	Pathway modules	Energy metabolism	Sulfur metabolism	"(K13811,K00958+K00860,K00955+K00957,K00956+K00957+K00860) K00390 (K00380+K00381,K00392)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00390	30593	K00390 is present in multiple modules: M00176/M00616
M00616	T1_UBT_000000000948	Sulfate-sulfur assimilation	Signature modules	Module set	Metabolic capacity	"(K02048,K23163)+K02046+K02047+K02045 M00176"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00390	30593	K00390 is present in multiple modules: M00176/M00616
M00051	T1_UBT_000000005262	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K11540,(K11541 K01465),((K01954,K01955+K01956) (K00609+K00610,K00608) K01465)) (K00226,K00254,K17828) (K13421,K00762 K01591)"	0.0	False	0.1	False	1.0	K00609	1	K00609	26810	None
M00415	T1_UBT_000000000622	Fatty acid elongation in endoplasmic reticulum	Pathway modules	Lipid metabolism	Fatty acid metabolism	"(K10247,K10205,K10248,K10249,K10244,K10203,K10250,K15397,K10245,K10246) K10251 K10703 K10258"	0.25	False	0.25	False	1.0	K15397	1	K15397	13868	None
M00012	T1_UBT_000000020281	Glyoxylate cycle	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01647 (K01681,K01682) K01637 (K01638,K19282) (K00026,K00025,K00024)"	0.2	False	0.2	False	1.0	K01638	3	K01638,K01638,K01638	476,474,475	None
M00173	T1_UBT_000000019571	Reductive citrate cycle (Arnon-Buchanan cycle)	Pathway modules	Energy metabolism	Carbon fixation	"(K00169+K00170+K00171+K00172,K03737) ((K01007,K01006) K01595,K01959+K01960,K01958) K00024 (K01676,K01679,K01677+K01678) (K00239+K00240-K00241-K00242,K00244+K00245-K00246-K00247,K18556+K18557+K18558+K18559+K18560) (K01902+K01903) (K00174+K00175-K00177-K00176) K00031 (K01681,K01682) (K15230+K15231,K15232+K15233 K15234)"	0.1	False	0.1	False	NA	No enzymes unique to module	NA	K01958	7204	K01958 is present in multiple modules: M00173/M00614
M00579	T1_UBT_000000019571	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	Pathway modules	Energy metabolism	Carbon fixation	"(K00625,K13788,K15024) K00925"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00925	7202	K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00357	T1_UBT_000000019571	Methanogenesis, acetate => methane	Pathway modules	Energy metabolism	Methane metabolism	"((K00925 K00625),K01895) (K00193+K00197+K00194) (K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584) (K00399+K00401+K00402) (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00925	7202	K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00126	T1_UBT_000000019571	Tetrahydrofolate biosynthesis, GTP => THF	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01495,K09007,K22391) (K01077,K01113,(K08310,K19965)) ((K13939,(K13940,K01633 K00950) K00796),(K01633 K13941)) (K11754,K20457) (K00287,K13998)"	0.2	False	0.2	False	1.0	K22391	1	K22391	7200	None
M00614	T1_UBT_000000019571	Anoxygenic photosynthesis in green sulfur bacteria	Signature modules	Module set	Metabolic capacity	"M00598 M00173"	0.0	False	0.05	False	NA	No enzymes unique to module	NA	K01958	7204	K01958 is present in multiple modules: M00173/M00614
M00617	T1_UBT_000000019571	Methanogen	Signature modules	Module set	Metabolic capacity	"M00567,M00357,M00356,M00563"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00925	7202	K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00618	T1_UBT_000000019571	Acetogen	Signature modules	Module set	Metabolic capacity	"M00377 M00579"	0.0	False	0.25	False	NA	No enzymes unique to module	NA	K00925	7202	K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00001	T1_UBT_000000004550	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01803	32031	K01803 is present in multiple modules: M00001/M00002/M00003
M00002	T1_UBT_000000004550	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01803	32031	K01803 is present in multiple modules: M00001/M00002/M00003
M00003	T1_UBT_000000004550	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) K01689 (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01803	32031	K01803 is present in multiple modules: M00001/M00002/M00003
M00082	T1_UBT_000000004550	Fatty acid biosynthesis, initiation	Pathway modules	Lipid metabolism	Fatty acid metabolism	"(K11262,(K02160+K01961,K11263)+(K01962+K01963,K18472)) (K00665,K00667+K00668,K11533,(K00645 (K00648,K18473)))"	0.0	False	0.3333333333333333	False	1.0	K00648	1	K00648	32027	None
M00132	T1_UBT_000000004330	Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00913,K01765) K00915 K10572"	0.3333333333333333	False	0.3333333333333333	False	1.0	K00913	1	K00913	6089	None
M00160	T1_UBT_000000017044	V-type ATPase, eukaryotes	Pathway modules	Energy metabolism	ATP synthesis	"K02145+K02147+K02148+K02149+K02150+K02151+K02152+K02144+K02154+(K03661,K02155)+K02146+K02153+K03662"	0.0	False	0.07692307692307693	False	1.0	K02144	1	K02144	2419	None
M00035	T1_UBT_000000018364	Methionine degradation	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 (K00558,K17398,K17399) K01251 (K01697,K10150)"	0.25	False	0.25	False	1.0	K01251	1	K01251	2440	None
M00004	T1_UBT_000000013809	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033 K01783 (K01807,K01808) K00615 K00616 (K01810,K06859,K13810,K15916)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01807	5703	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00007	T1_UBT_000000013809	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K00615 (K00616,K13810) K01783 (K01807,K01808)"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01807	5703	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00580	T1_UBT_000000013809	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K08094 (K08093,K13812),K13831) K01807"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K01807	5703	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00165	T1_UBT_000000013809	Reductive pentose phosphate cycle (Calvin cycle)	Pathway modules	Energy metabolism	Carbon fixation	"K00855 (K01601-K01602) K00927 (K05298,K00150,K00134) (K01623,K01624) (K03841,K02446,K11532,K01086) K00615 (K01623,K01624) (K01100,K11532,K01086) K00615 (K01807,K01808)"	0.09090909090909091	False	0.09090909090909091	False	NA	No enzymes unique to module	NA	K01807	5703	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00167	T1_UBT_000000013809	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	Pathway modules	Energy metabolism	Carbon fixation	"(K01623,K01624) (K03841,K02446,K11532,K01086) K00615 (K01623,K01624) (K01100,K11532,K01086) K00615 (K01807,K01808)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01807	5703	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
