module	contig_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings
M00119	T2_FOM_000000036960	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00826 K00606 K00077 K01579 (K01918,K13799)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00077	341911	K00077 is present in multiple modules: M00119/M00913/M00914
M00913	T2_FOM_000000036960	Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00606 K00077 K13367 K00128 K01918"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00077	341911	K00077 is present in multiple modules: M00119/M00913/M00914
M00914	T2_FOM_000000036960	Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00606 K00077 K06982 K09722 K13038 K02201 K09735"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00077	341911	K00077 is present in multiple modules: M00119/M00913/M00914
M00121	T2_FOM_000000036960	Heme biosynthesis, plants and bacteria, glutamate => heme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01885 K02492 K01845 K01698 K01749 (K01719,K13542,K13543) K01599 (K00228,K02495) (K00230,K00231,K08973) K01772"	0.1	False	0.1	False	1.0	K01885	1	K01885	341954	None
M00095	T2_FOM_000000036960	C5 isoprenoid biosynthesis, mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 K00021 K00869 (K00938,K13273) K01597 K01823"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01823	341934	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00849	T2_FOM_000000036960	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 (K00021,K00054) ((K00869 (K17942,(K25517+K09128 K25518+K03186))),(K18689 K18690 K22813)) K06981 K01823"	0.16666666666666666	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01823	341934	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00096	T2_FOM_000000036960	C5 isoprenoid biosynthesis, non-mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01662 K00099 (K00991,K12506) K00919 (K01770,K12506) K03526 K03527 K01823"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K01823	341934	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00364	T2_FOM_000000036960	C10-C20 isoprenoid biosynthesis, bacteria	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01823 (K00795,K13789,K13787)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K01823	341934	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00365	T2_FOM_000000036960	C10-C20 isoprenoid biosynthesis, archaea	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01823 K13787"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K01823	341934	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00366	T2_FOM_000000036960	C10-C20 isoprenoid biosynthesis, plants	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01823 K14066 K00787 K13789"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01823	341934	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00367	T2_FOM_000000036960	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01823 K00787 K00804"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01823	341934	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00611	T2_FOM_000000036960	Oxygenic photosynthesis in plants and cyanobacteria	Signature modules	Module set	Metabolic capacity	"(M00161,M00163) M00165"	0.0	False	0.045454545454545456	False	NA	No enzymes unique to module	NA	K01807	341958	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00612	T2_FOM_000000036960	Anoxygenic photosynthesis in purple bacteria	Signature modules	Module set	Metabolic capacity	"M00597 M00165"	0.0	False	0.045454545454545456	False	NA	No enzymes unique to module	NA	K01807	341958	K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
M00137	T2_FOM_000000048172	Flavanone biosynthesis, phenylalanine => naringenin	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"K10775 K00487 K01904 K00660 K01859"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00660	295788	K00660 is present in multiple modules: M00137/M00940
M00940	T2_FOM_000000048172	Flavanone biosynthesis, p-coumaroyl-CoA => liquiritigenin	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"K00660+K08243 K01859"	0.0	False	0.25	False	NA	No enzymes unique to module	NA	K00660	295788	K00660 is present in multiple modules: M00137/M00940
M00083	T2_FOM_000000018029	Fatty acid biosynthesis, elongation	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K00665,(K00667 K00668),K11533,((K00647,K09458) K00059 (K02372,K01716,K16363) (K00208,K02371,K10780,K00209))"	0.0	False	0.25	False	NA	No enzymes unique to module	NA	K02372	162781	K02372 is present in multiple modules: M00083/M00572
M00572	T2_FOM_000000018029	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K02169 (K00647,K09458) K00059 K02372 K00208 (K02170,K09789,K19560,K19561)"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K02372	162781	K02372 is present in multiple modules: M00083/M00572
M00848	T2_FOM_000000018029	Aurachin biosynthesis, anthranilate => aurachin A	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of other antibiotics	"K09460 K02078+K14245+K14246+K22798 K22799 K22800 K21272 K21271 K22801 K22802"	0.0	False	0.03125	False	1.0	K02078	1	K02078	162782	No KOfam profile for K22801,No KOfam profile for K22802,No KOfam profile for K09460,No KOfam profile for K22799,No KOfam profile for K22800,No KOfam profile for K14246,No KOfam profile for K22798,No KOfam profile for K21271,No KOfam profile for K14245,No KOfam profile for K21272
M00081	T2_FOM_000000039847	Pectin degradation	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01051 K01184 K01213"	0.3333333333333333	False	0.3333333333333333	False	1.0	K01051	2	K01051,K01051	36936,36934	None
M00101	T2_FOM_000000136100	Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol	Pathway modules	Lipid metabolism	Sterol biosynthesis	"K01852 K05917 K00222 K07750 K07748 K13373 K09828 K01824 K00227 K00213"	0.1	False	0.1	False	NA	No enzymes unique to module	NA	K00227	114884	K00227 is present in multiple modules: M00101/M00102/M00917
M00102	T2_FOM_000000136100	Ergocalciferol biosynthesis, squalene 2,3-epoxide => ergosterol/ergocalciferol	Pathway modules	Lipid metabolism	Sterol biosynthesis	"K01852 K05917 K00222 K07750 K07748 K09827 K00559 K09829 K00227 K09831 K00223"	0.09090909090909091	False	0.09090909090909091	False	NA	No enzymes unique to module	NA	K00227	114884	K00227 is present in multiple modules: M00101/M00102/M00917
M00917	T2_FOM_000000136100	Phytosterol biosynthesis, squalene 2,3-epoxide => campesterol/sitosterol	Pathway modules	Lipid metabolism	Sterol biosynthesis	"K01853 K00559 K14423 K23558 -- K08246 K05917 K00222 K01824 K08242 K14424 K00227 K00213 K09828"	0.07142857142857142	False	0.07142857142857142	False	NA	No enzymes unique to module	NA	K00227	114884	K00227 is present in multiple modules: M00101/M00102/M00917,'--' steps are assumed incomplete
M00632	T2_FOM_000000044084	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01785 K00849 K00965 K01784"	0.25	False	0.25	False	1.0	K01784	1	K01784	249927	None
M00956	T2_FOM_000000044084	Lysine degradation, bacteria, L-lysine => succinate	Pathway modules	Amino acid metabolism	Lysine metabolism	"K01582 K09251 K00137 K07250 K00135 K15737 K15736"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00135	249931	K00135 is present in multiple modules: M00956/M00957/M00027
M00957	T2_FOM_000000044084	Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA	Pathway modules	Amino acid metabolism	Lysine metabolism	"K00468 K01506 (K14268,K07250) K00135 ((K15737 K15736),(K01041 K00252 (K01692,K01825,K01782) (K01825,K01782) K00626))"	0.2	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00135	249931	K00135 is present in multiple modules: M00956/M00957/M00027
M00027	T2_FOM_000000044084	GABA (gamma-Aminobutyrate) shunt	Pathway modules	Amino acid metabolism	Other amino acid metabolism	"K01580 (K13524,K07250,K00823,K16871) (K00135,K00139,K17761)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00135	249931	K00135 is present in multiple modules: M00956/M00957/M00027
M00125	T2_FOM_000000044084	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01497,K14652) (K01498 K00082,K11752) (K22912,K20860,K20861,K20862,K21063,K21064) (K02858,K14652) K00794 K00793 (K20884 K22949,K11753)"	0.14285714285714285	False	0.14285714285714285	False	1.0	K21064	1	K21064	249916	None
M00096	T2_FOM_000000044084	C5 isoprenoid biosynthesis, non-mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01662 K00099 (K00991,K12506) K00919 (K01770,K12506) K03526 K03527 K01823"	0.125	False	0.125	False	1.0	K00919	1	K00919	249929	None
M00039	T2_FOM_000000076101	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"(K10775,K13064) K00487 K01904 K13065 K09754 K00588 K09753 K09755 K13066 (K00083,K22395)"	0.1	False	0.1	False	NA	No enzymes unique to module	NA	K10775	118786	K10775 is present in multiple modules: M00039/M00137
M00137	T2_FOM_000000076101	Flavanone biosynthesis, phenylalanine => naringenin	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"K10775 K00487 K01904 K00660 K01859"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K10775	118786	K10775 is present in multiple modules: M00039/M00137
M00099	T2_FOM_000000054394	Sphingosine biosynthesis	Pathway modules	Lipid metabolism	Lipid metabolism	"K00654 K04708 (K04709,K04710,K24621,K24622,K23727) K04712 (K01441,K12348,K12349)"	0.2	False	0.2	False	1.0	K12349	2	K12349,K12349	193087,193090	None
M00844	T2_FOM_000000059615	Arginine biosynthesis, ornithine => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K00611 K01940 (K01755,K14681)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01940	199131	K01940 is present in multiple modules: M00844/M00845/M00029
M00845	T2_FOM_000000059615	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K22478 K00145 K00821 K09065 K01438 K01940 K01755"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01940	199131	K01940 is present in multiple modules: M00844/M00845/M00029
M00029	T2_FOM_000000059615	Urea cycle	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K01948 K00611 K01940 (K01755,K14681) K01476"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01940	199131	K01940 is present in multiple modules: M00844/M00845/M00029
M00039	T2_FOM_000000105044	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"(K10775,K13064) K00487 K01904 K13065 K09754 K00588 K09753 K09755 K13066 (K00083,K22395)"	0.1	False	0.1	False	1.0	K13065	1	K13065	251996	None
M00146	T2_FOM_000000088903	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	Pathway modules	Energy metabolism	ATP synthesis	"K03945+K03946+K03947+K03948+K03949+K03950+K03951+K03952+K03953+K03954+K03955+K03956+K11352+K11353"	0.0	False	0.07142857142857142	False	1.0	K11353	1	K11353	245705	None
M00579	T2_FOM_000000065136	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	Pathway modules	Energy metabolism	Carbon fixation	"(K00625,K13788,K15024) K00925"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00925	204928	K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00357	T2_FOM_000000065136	Methanogenesis, acetate => methane	Pathway modules	Energy metabolism	Methane metabolism	"((K00925 K00625),K01895) (K00193+K00197+K00194) (K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584) (K00399+K00401+K00402) (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00925	204928	K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00617	T2_FOM_000000065136	Methanogen	Signature modules	Module set	Metabolic capacity	"M00567,M00357,M00356,M00563"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00925	204928	K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00618	T2_FOM_000000065136	Acetogen	Signature modules	Module set	Metabolic capacity	"M00377 M00579"	0.0	False	0.25	False	NA	No enzymes unique to module	NA	K00925	204928	K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00848	T2_FOM_000000147494	Aurachin biosynthesis, anthranilate => aurachin A	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of other antibiotics	"K09460 K02078+K14245+K14246+K22798 K22799 K22800 K21272 K21271 K22801 K22802"	0.0	False	0.03125	False	1.0	K02078	1	K02078	80704	No KOfam profile for K22801,No KOfam profile for K22802,No KOfam profile for K09460,No KOfam profile for K22799,No KOfam profile for K22800,No KOfam profile for K14246,No KOfam profile for K22798,No KOfam profile for K21271,No KOfam profile for K14245,No KOfam profile for K21272
M00050	T2_FOM_000000080068	Guanine ribonucleotide biosynthesis, IMP => GDP,GTP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K00088 K01951 K00942 (K00940,K18533)"	0.25	False	0.25	False	1.0	K00942	1	K00942	159063	None
M00075	T2_FOM_000000085505	N-glycan biosynthesis, complex type	Pathway modules	Glycan metabolism	Glycan biosynthesis	"K01231 K00736 K00737 K00738 (K00744,K09661) K13748 K00717 (K07966,K07967,K07968) (K00778,K00779)"	0.1111111111111111	False	0.1111111111111111	False	1.0	K00737	1	K00737	26349	None
M00001	T2_FOM_000000135397	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01810	213088	K01810 is present in multiple modules: M00001/M00004/M00892/M00909
M00004	T2_FOM_000000135397	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033 K01783 (K01807,K01808) K00615 K00616 (K01810,K06859,K13810,K15916)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01810	213088	K01810 is present in multiple modules: M00001/M00004/M00892/M00909
M00892	T2_FOM_000000135397	UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00844,K12407,K00845) K01810 K00820 K00621 K01836 K00972"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K01810	213088	K01810 is present in multiple modules: M00001/M00004/M00892/M00909
M00909	T2_FOM_000000135397	UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00845,K25026) (K01810,K13810,K15916) K00820 K03431 K04042"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01810	213088	K01810 is present in multiple modules: M00001/M00004/M00892/M00909
M00928	T2_FOM_000000043282	Gibberellin A4/A1 biosynthesis, GA12/GA53 => GA4/GA1	Pathway modules	Biosynthesis of terpenoids and polyketides	Plant terpenoid biosynthesis	"K05282 K04124"	0.5	False	0.5	False	1.0	K04124	2	K04124,K04124	123309,123310	None
M00009	T2_FOM_000000028523	Citrate cycle (TCA cycle, Krebs cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01647,K05942) (K01681,K01682) (K00031,K00030) ((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K00026	128341	K00026 is present in multiple modules: M00009/M00011/M00012/M00168/M00171
M00011	T2_FOM_000000028523	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00026	128341	K00026 is present in multiple modules: M00009/M00011/M00012/M00168/M00171
M00012	T2_FOM_000000028523	Glyoxylate cycle	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01647 (K01681,K01682) K01637 (K01638,K19282) (K00026,K00025,K00024)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00026	128341	K00026 is present in multiple modules: M00009/M00011/M00012/M00168/M00171
M00168	T2_FOM_000000028523	CAM (Crassulacean acid metabolism), dark	Pathway modules	Energy metabolism	Carbon fixation	"K01595 (K00025,K00026,K00024)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00026	128341	K00026 is present in multiple modules: M00009/M00011/M00012/M00168/M00171
M00171	T2_FOM_000000028523	C4-dicarboxylic acid cycle, NAD - malic enzyme type	Pathway modules	Energy metabolism	Carbon fixation	"K01595 K14454 K14455 (K00025,K00026) K00028 (K00814,K14272) K01006"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00026	128341	K00026 is present in multiple modules: M00009/M00011/M00012/M00168/M00171
M00115	T2_FOM_000000046741	NAD biosynthesis, aspartate => quinolinate => NAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00278,K06989) K03517 K00767 (K00969,K06210) (K01916,K01950)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01916	1688	K01916 is present in multiple modules: M00115/M00912
M00912	T2_FOM_000000046741	NAD biosynthesis, tryptophan => quinolinate => NAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00453,K00463) (K01432,K14263,K07130) K00486 K01556 K00452 K00767 (K00969,K06210) (K01916,K01950)"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K01916	1688	K01916 is present in multiple modules: M00115/M00912
M00004	T2_FOM_000000022400	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033 K01783 (K01807,K01808) K00615 K00616 (K01810,K06859,K13810,K15916)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00033	110892	K00033 is present in multiple modules: M00004/M00006
M00006	T2_FOM_000000022400	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00033	110892	K00033 is present in multiple modules: M00004/M00006
M00101	T2_FOM_000000107665	Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol	Pathway modules	Lipid metabolism	Sterol biosynthesis	"K01852 K05917 K00222 K07750 K07748 K13373 K09828 K01824 K00227 K00213"	0.1	False	0.1	False	NA	No enzymes unique to module	NA	K09828	142837	K09828 is present in multiple modules: M00101/M00917
M00917	T2_FOM_000000107665	Phytosterol biosynthesis, squalene 2,3-epoxide => campesterol/sitosterol	Pathway modules	Lipid metabolism	Sterol biosynthesis	"K01853 K00559 K14423 K23558 -- K08246 K05917 K00222 K01824 K08242 K14424 K00227 K00213 K09828"	0.07142857142857142	False	0.07142857142857142	False	NA	No enzymes unique to module	NA	K09828	142837	K09828 is present in multiple modules: M00101/M00917,'--' steps are assumed incomplete
M00019	T2_FOM_000000147815	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"K01652+(K01653,K11258) K00053 K01687 K00826"	0.0	False	0.125	False	NA	No enzymes unique to module	NA	K01653	202184	K01653 is present in multiple modules: M00019/M00570
M00570	T2_FOM_000000147815	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"(K17989,K01754) K01652+(K01653,K11258) K00053 K01687 K00826"	0.0	False	0.1	False	NA	No enzymes unique to module	NA	K01653	202184	K01653 is present in multiple modules: M00019/M00570
M00081	T2_FOM_000000139762	Pectin degradation	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01051 K01184 K01213"	0.3333333333333333	False	0.3333333333333333	False	1.0	K01051	2	K01051,K01051	126659,126658	None
M00081	T2_FOM_000000007736	Pectin degradation	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01051 K01184 K01213"	0.3333333333333333	False	0.3333333333333333	False	1.0	K01051	2	K01051,K01051	317702,317703	None
M00044	T2_FOM_000000160243	Tyrosine degradation, tyrosine => homogentisate	Pathway modules	Amino acid metabolism	Aromatic amino acid metabolism	"(K00815,K00838,K00832,K03334) K00457 K00451 K01800 (K01555,K16171)"	0.2	False	0.2	False	1.0	K00451	2	K00451,K00451	248231,248232	None
M00844	T2_FOM_000000044657	Arginine biosynthesis, ornithine => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K00611 K01940 (K01755,K14681)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01755,K01755	94752,94751	K01755 is present in multiple modules: M00844/M00845/M00029
M00845	T2_FOM_000000044657	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K22478 K00145 K00821 K09065 K01438 K01940 K01755"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01755,K01755	94752,94751	K01755 is present in multiple modules: M00844/M00845/M00029
M00029	T2_FOM_000000044657	Urea cycle	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K01948 K00611 K01940 (K01755,K14681) K01476"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01755,K01755	94752,94751	K01755 is present in multiple modules: M00844/M00845/M00029
M00021	T2_FOM_000000071239	Cysteine biosynthesis, serine => cysteine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"(K00640,K23304) (K01738,K13034,K17069)"	0.5	False	0.5	False	1.0	K00640	1	K00640	106846	None
M00004	T2_FOM_000000146628	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033 K01783 (K01807,K01808) K00615 K00616 (K01810,K06859,K13810,K15916)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00615	276333	K00615 is present in multiple modules: M00004/M00007/M00165/M00167/M00611/M00612
M00007	T2_FOM_000000146628	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K00615 (K00616,K13810) K01783 (K01807,K01808)"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K00615	276333	K00615 is present in multiple modules: M00004/M00007/M00165/M00167/M00611/M00612
M00165	T2_FOM_000000146628	Reductive pentose phosphate cycle (Calvin cycle)	Pathway modules	Energy metabolism	Carbon fixation	"K00855 (K01601-K01602) K00927 (K05298,K00150,K00134) (K01623,K01624) (K03841,K02446,K11532,K01086) K00615 (K01623,K01624) (K01100,K11532,K01086) K00615 (K01807,K01808)"	0.18181818181818182	False	0.18181818181818182	False	NA	No enzymes unique to module	NA	K00615	276333	K00615 is present in multiple modules: M00004/M00007/M00165/M00167/M00611/M00612
M00167	T2_FOM_000000146628	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	Pathway modules	Energy metabolism	Carbon fixation	"(K01623,K01624) (K03841,K02446,K11532,K01086) K00615 (K01623,K01624) (K01100,K11532,K01086) K00615 (K01807,K01808)"	0.2857142857142857	False	0.2857142857142857	False	NA	No enzymes unique to module	NA	K00615	276333	K00615 is present in multiple modules: M00004/M00007/M00165/M00167/M00611/M00612
M00611	T2_FOM_000000146628	Oxygenic photosynthesis in plants and cyanobacteria	Signature modules	Module set	Metabolic capacity	"(M00161,M00163) M00165"	0.0	False	0.09090909090909091	False	NA	No enzymes unique to module	NA	K00615	276333	K00615 is present in multiple modules: M00004/M00007/M00165/M00167/M00611/M00612
M00612	T2_FOM_000000146628	Anoxygenic photosynthesis in purple bacteria	Signature modules	Module set	Metabolic capacity	"M00597 M00165"	0.0	False	0.09090909090909091	False	NA	No enzymes unique to module	NA	K00615	276333	K00615 is present in multiple modules: M00004/M00007/M00165/M00167/M00611/M00612
M00162	T2_FOM_000000093472	Cytochrome b6f complex	Pathway modules	Energy metabolism	ATP synthesis	"K02635+K02637+K02634+K02636+K02642+K02643+K03689+K02640"	0.0	False	0.125	False	1.0	K02643	1	K02643	297478	None
M00014	T2_FOM_000000158045	Glucuronate pathway (uronate pathway)	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K00012 ((K12447 K16190),(K00699 (K01195,K14756))) K00002 K13247 -- K03331 (K05351,K00008) K00854"	0.125	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K00012	28930	K00012 is present in multiple modules: M00014/M00129,'--' steps are assumed incomplete
